variant_id,MII_2025Q2,Auctions_2025Q2,MII_2025Q3,Auctions_2025Q3,Pct_Change,make,Abs_Change
Mercedes-Benz X204 GLK-CLASS GEN_OTHER,35.62662714558605,1,25.8951300938712,2,-27.315235348964354,Mercedes-Benz,-9.73149705171485
Mercedes-Benz X204 GLK-CLASS GEN_OTHER,27.096012045334252,2,31.64894397629343,1,16.802959503198046,Mercedes-Benz,4.552931930959179
Mercedes-Benz X204 GLK-CLASS GEN_OTHER,27.096012045334252,2,25.8951300938712,2,-4.431950906479748,Mercedes-Benz,-1.200881951463053
DeTomaso DETOMASO PANTERA GEN_UNKNOWN,35.591656911780554,2,24.763910234178912,1,-30.422148382807503,DeTomaso,-10.827746677601642
Alfa Romeo 105/115 SPIDER SERIES 2 GEN_OTHER,35.53463873611976,2,39.16285610524037,7,10.210367962549883,Alfa Romeo,3.6282173691206125
Ford T GEN_UNKNOWN,35.47162568286249,3,53.24333561728483,2,50.10119945815858,Ford,17.77170993442234
Land Rover RANGE ROVER SPORT L494 GEN_OTHER,35.45159533384877,1,38.76552548788908,13,9.347760299171092,Land Rover,3.3139301540403068
Land Rover RANGE ROVER SPORT L494 GEN_OTHER,35.45159533384877,1,32.03959650030448,3,-9.624387284728364,Land Rover,-3.4119988335442955
Cadillac CADILLAC DTS GEN_OTHER,35.43467249105199,1,46.14868709530228,6,30.23596339702534,Cadillac,10.714014604250288
Volkswagen VOLKSWAGEN PASSAT GEN_OTHER,35.430576362642064,1,32.33663066793943,2,-8.732417059872848,Volkswagen,-3.093945694702633
Mazda NB MIATA GEN_OTHER,35.38151235199047,1,37.30081910596091,2,5.424603490309717,Mazda,1.9193067539704387
Mazda NB MIATA GEN_OTHER,35.38151235199047,1,34.73176142731523,2,-1.8364136564068958,Mazda,-0.6497509246752458
BMW E90 3-SERIES SEDAN GEN_OTHER,35.357490981944466,4,51.96283885101588,9,46.96415782882062,BMW,16.605347869071416
Mercedes-Benz CLK-CLASS W203,35.31984283955366,2,43.35906621898458,15,22.76120937443139,Mercedes-Benz,8.039223379430922
Mercedes-Benz W211 E-CLASS W211,35.163325979657685,2,53.090522174735256,19,50.98265222535724,Mercedes-Benz,17.92719619507757
Land Rover 127 / DEFENDER 130 GEN_OTHER,35.133568458437395,2,53.1041044225191,1,51.149190795522635,Land Rover,17.970535964081705
Lexus LX470 GEN_OTHER,35.10908970048601,4,55.669033667628725,14,58.56017385394674,Lexus,20.559943967142715
Lexus LX470 GEN_OTHER,35.10908970048601,4,43.040285581955445,1,22.590149585563434,Lexus,7.931195881469435
BMW G11/G12 7-SERIES GEN_OTHER,34.97410819183111,1,63.48505653945364,7,81.5201582589083,BMW,28.51094834762253
Land Rover RANGE ROVER L322 GEN_OTHER,34.942721604948964,3,48.29014087276701,25,38.197995619000785,Land Rover,13.347419267818047
Chevrolet TAHOE GMT400 GEN_OTHER,34.93832620578129,1,54.54447182220269,8,56.11644215851745,Chevrolet,19.6061456164214
Chevrolet TAHOE GMT400 GEN_OTHER,34.93832620578129,1,37.01540830444315,1,5.944996009334197,Chevrolet,2.0770820986618617
Parts and Automobilia PARTS AND AUTOMOBILIA – SCALE S GEN_UNKNOWN,34.87880926365068,31,45.456911661108784,19,30.32816377846415,Parts and Automobilia,10.578102397458103
Suzuki SUZUKI SAMURAI GEN_OTHER,34.82214657420957,1,41.968846411868135,7,20.52343275974735,Suzuki,7.146699837658566
Lincoln LINCOLN TOWN CAR GEN_OTHER,34.77395068639597,2,45.14525010637377,9,29.82490978235381,Lincoln,10.371299419977802
Lincoln LINCOLN TOWN CAR GEN_OTHER,34.77395068639597,2,42.7849164271691,7,23.037260888240482,Lincoln,8.01096574077313
Ford MUSTANG S550 GEN_OTHER,34.76962133749104,3,45.373195154321586,23,30.496661766623934,Ford,10.603573816830547
Hummer HUMMER HMMWV/HUMVEE GEN_OTHER,34.757832485227354,1,49.5062312087654,6,42.43187123307058,Hummer,14.748398723538045
Hummer HUMMER HMMWV/HUMVEE GEN_OTHER,34.757832485227354,1,44.05527187614737,6,26.749192127764534,Hummer,9.297439390920019
BMW Z4 ROADSTER E85 GEN_OTHER,34.707983797680775,4,47.28777425306141,7,36.24465923664868,BMW,12.579790455380632
Jaguar X351 XJ GEN_OTHER,34.6488168736955,1,45.659282701361306,1,31.777321193395984,Jaguar,11.010465827665804
Volkswagen BEETLE GEN_OTHER,34.64311603896934,1,34.02067894182103,1,-1.796712213901717,Volkswagen,-0.6224370971483069
Ford RANGER 1998-2011 GEN_OTHER,34.63320903336914,2,45.39309919884352,9,31.06812930649081,Ford,10.759890165474381
Ford RANGER 1998-2011 GEN_OTHER,34.63320903336914,2,44.0313309520966,3,27.136156830492837,Ford,9.398121918727462
Volvo VOLVO C70 GEN_OTHER,34.603508863544214,1,31.737539309696125,1,-8.282309072035957,Volvo,-2.865969553848089
Audi B6 S4 GEN_OTHER,34.57491095628084,1,41.06307383387919,4,18.765523028540777,Audi,6.488162877598349
Mercedes-Benz SLK55 AMG R230,34.41744209919785,1,31.162575793484507,1,-9.457025587003752,Mercedes-Benz,-3.2548663057133425
Alfa Romeo 105/115 SERIES COUPE GEN_OTHER,34.41106549148844,1,80.81185401043612,14,134.84263813459913,Alfa Romeo,46.40078851894768
Alfa Romeo 105/115 SERIES COUPE GEN_OTHER,34.41106549148844,1,58.21878162732226,2,69.18622191958177,Alfa Romeo,23.807716135833815
Honda CBR GEN_OTHER,34.373524645299476,1,36.33644266171771,4,5.710552050374798,Honda,1.9629180164182358
Maserati COUPE & SPYDER GEN_OTHER,34.31034294675814,1,44.81234615508134,7,30.6088552499167,Maserati,10.502003208323202
Mazda ND MX-5 MIATA GEN_OTHER,34.095506550157616,1,49.52905301541229,7,45.26563182908138,Mazda,15.433546465254672
Rolls-Royce SZ SILVER SPIRIT & SILVER SPUR GEN_OTHER,34.08171885471152,1,61.60190267216556,3,80.74764050126421,Rolls-Royce,27.52018381745404
Oldsmobile OLDSMOBILE CUTLASS GEN_OTHER,33.92996043616599,1,52.88130799567813,10,55.854316703864676,Oldsmobile,18.951347559512136
Oldsmobile OLDSMOBILE CUTLASS GEN_OTHER,33.92996043616599,1,48.03519007846191,4,41.57160651228209,Oldsmobile,14.105229642295917
Oldsmobile OLDSMOBILE CUTLASS GEN_OTHER,23.836148567327122,2,52.88130799567813,10,121.85340826480677,Oldsmobile,29.045159428351006
Oldsmobile OLDSMOBILE CUTLASS GEN_OTHER,23.836148567327122,2,48.03519007846191,4,101.52244790211239,Oldsmobile,24.199041511134787
Mercedes-Benz W212 E-CLASS W212,33.87805527421481,1,53.607049957307666,11,58.2353223152952,Mercedes-Benz,19.728994683092857
Mercedes-Benz W212 E-CLASS W212,33.87805527421481,1,50.53219133585517,1,49.15906750502328,Mercedes-Benz,16.654136061640358
Chrysler CHRYSLER IMPERIAL GEN_OTHER,33.85629772777869,1,44.13361195817614,1,30.35569427298909,Chrysler,10.277314230397451
Chrysler CHRYSLER IMPERIAL GEN_OTHER,33.85629772777869,1,40.7372912671588,1,20.324116933005172,Chrysler,6.880993539380114
Fiat FIAT 500 GEN_OTHER,33.84283212274481,3,22.38007560631114,3,-33.87055928079339,Fiat,-11.462756516433668
Rolls-Royce SY SILVER SHADOW & SILVER WRAITH II GEN_OTHER,33.84107555357027,1,56.048190363843844,3,65.62177604290328,Rolls-Royce,22.207114810273573
Rolls-Royce SY SILVER SHADOW & SILVER WRAITH II GEN_OTHER,33.84107555357027,1,44.54702906052265,5,31.635972946559868,Rolls-Royce,10.705953506952376
Chevrolet SUBURBAN (GMT400 1992-1999) GEN_OTHER,33.840699292007685,2,47.58544428651948,5,40.616019414699146,Chevrolet,13.744744994511798
Dodge CHALLENGER SRT8 & 392 GEN_OTHER,33.8086939387585,1,46.467066889644386,3,37.44117703515972,Dodge,12.658372950885884
Dodge CHALLENGER SRT8 & 392 GEN_OTHER,33.8086939387585,1,40.24614218302129,2,19.04080724302354,Dodge,6.437448244262789
Dodge CHALLENGER SRT8 & 392 GEN_OTHER,29.069066088485098,1,46.467066889644386,3,59.85056674404487,Dodge,17.398000801159288
Dodge CHALLENGER SRT8 & 392 GEN_OTHER,29.069066088485098,1,40.24614218302129,2,38.450069432962216,Dodge,11.177076094536194
Mini MINI R53 COOPER S GEN_OTHER,33.763832243286465,2,44.725385904214754,7,32.465371768063626,Mini,10.961553660928288
Fiat FIAT 124 SPIDER GEN_OTHER,33.76355053995774,2,57.29442196232876,1,69.69311889910163,Fiat,23.53087142237102
Fiat FIAT 124 SPIDER GEN_OTHER,33.76355053995774,2,42.341800001145415,11,25.406834660459293,Fiat,8.578249461187674
Mazda NB MX-5 MIATA GEN_OTHER,33.7374776108657,2,53.20656500580623,16,57.7075963398941,Mazda,19.46908739494053
Mazda NB MX-5 MIATA GEN_OTHER,33.7374776108657,2,50.323202426042855,5,49.16112877933545,Mazda,16.58572481517715
Land Rover RANGE ROVER P38A GEN_OTHER,33.71726352617395,1,44.0358560237316,2,30.603291662585708,Land Rover,10.318592497557646
Land Rover RANGE ROVER P38A GEN_OTHER,33.71726352617395,1,42.520388966175545,2,26.10865924266934,Land Rover,8.803125440001594
Norton NORTON COMMANDO GEN_OTHER,33.70804637681289,1,34.51543171684315,1,2.395230299035218,Norton,0.8073853400302653
Norton NORTON COMMANDO GEN_OTHER,33.70804637681289,1,31.274919013881952,4,-7.218239039224287,Norton,-2.433127362930936
Chevrolet SILVERADO T1XX (2019+) GEN_OTHER,33.63271773734153,1,59.94688480301386,4,78.23978802776439,Chevrolet,26.31416706567233
Ford PICKUP 1935-1936 GEN_OTHER,33.62593258009993,1,33.5165102707641,1,-0.3254104821484819,Ford,-0.10942230933582664
BMW E46 3-SERIES SEDAN GEN_OTHER,33.62336623356089,2,54.485482357612916,3,62.04648273208493,BMW,20.86211612405203
BMW E46 3-SERIES SEDAN GEN_OTHER,33.62336623356089,2,44.92702519499354,1,33.618463073902454,BMW,11.303658961432653
Jeep JEEP SJ WAGONEER GEN_OTHER,33.592848797225855,3,48.039945378142576,1,43.00646446546618,Jeep,14.447096580916721
Jeep JEEP SJ WAGONEER GEN_OTHER,33.592848797225855,3,40.558790481973965,3,20.736382695007894,Jeep,6.96594168474811
Cadillac CADILLAC SERIES 62 GEN_OTHER,33.527658231404494,2,53.468799213610744,11,59.476688901367694,Cadillac,19.94114098220625
Parts and Automobilia PARTS AND AUTOMOBILIA – FURNITURE GEN_UNKNOWN,33.42680351334582,5,28.10102676962783,4,-15.932653391735903,Parts and Automobilia,-5.325776743717988
Ford T GEN_OTHER,33.41806163205357,1,46.36551051203765,11,38.743865585445235,Ford,12.94744887998408
Ford T GEN_OTHER,33.41806163205357,1,20.859512247004375,1,-37.58012515305025,Ford,-12.558549385049197
Jaguar XKR GEN_OTHER,33.262351382233796,4,56.61069887568406,13,70.19451879737271,Jaguar,23.348347493450262
Dodge CHALLENGER SRT DEMON & SUPER STOCK GEN_OTHER,33.15502094409056,2,50.08349811270807,18,51.05856273523117,Dodge,16.928477168617512
Mazda PICKUP GEN_OTHER,33.15383798653566,1,34.830465161544666,1,5.057113374596056,Mazda,1.6766271750090027
Mazda PICKUP GEN_OTHER,33.15383798653566,1,15.435545705997841,1,-53.44265809507039,Mazda,-17.718292280537824
Studebaker STUDEBAKER AVANTI GEN_OTHER,33.14960390292043,1,39.62515179920859,3,19.534314543401436,Studebaker,6.475547896288155
Studebaker STUDEBAKER AVANTI GEN_OTHER,33.14960390292043,1,13.170130503231844,1,-60.27062482616398,Studebaker,-19.979473399688587
Audi C5 ALLROAD GEN_OTHER,33.10296093587694,1,39.68734312327978,1,19.890614015336293,Audi,6.584382187402838
Nissan STAGEA GEN_OTHER,33.05731493310197,1,52.34232133937227,2,58.33809081378004,Nissan,19.2850064062703
Infiniti G35 & G37 GEN_OTHER,33.05396864406592,1,52.95109861124656,4,60.19588806850494,Infiniti,19.89712996718064
INEOS INEOS GRENADIER GEN_OTHER,33.00438864266049,1,42.8801827745051,3,29.922669493351734,INEOS,9.875794131844614
Fiat FIAT NUOVA 500 GEN_OTHER,32.83887942142785,1,46.69260001493494,1,42.186946806922215,Fiat,13.853720593507092
Fiat FIAT NUOVA 500 GEN_OTHER,32.83887942142785,1,39.69864997601098,7,20.88917367292085,Fiat,6.859770554583129
Triumph TRIUMPH THRUXTON GEN_OTHER,32.71384002869644,1,5.930478687987198,1,-81.871652234085,Triumph,-26.78336134070924
Triumph TRIUMPH THRUXTON GEN_OTHER,32.71384002869644,1,0.2463081312951962,1,-99.24708279101709,Triumph,-32.467531897401244
Saab SAAB 900 GEN_OTHER,32.61471407694667,2,53.92754325792829,9,65.34728199885201,Saab,21.312829180981623
Land Rover RANGE ROVER L460 GEN_OTHER,32.52388340449925,1,41.74382377020729,3,28.348214913452136,Land Rover,9.219940365708041
Cadillac CADILLAC SERIES 75/FLEETWOOD GEN_OTHER,32.437786272502954,1,38.13425978480656,3,17.56122771279378,Cadillac,5.696473512303605
BMW F31 3-SERIES TOURING GEN_OTHER,32.35703452686176,1,65.11028457533023,2,101.22451123040271,BMW,32.753250048468466
BMW E36 3-SERIES GEN_OTHER,32.355981453850085,1,49.30553832859586,6,52.38461673283263,BMW,16.949556874745774
BMW F06/F12/F13 M6 GEN_OTHER,32.34968137483668,1,52.2804672423821,4,61.61045494268349,BMW,19.930785867545424
BMW F06/F12/F13 M6 GEN_OTHER,32.34968137483668,1,43.22868709084025,3,33.62940608270056,BMW,10.879005716003576
Jeep JEEP WRANGLER JL (2018+) GEN_OTHER,32.270152560328896,2,42.44691615644782,11,31.536149626480732,Jeep,10.176763596118924
Alfa Romeo 105/115 SPIDER SERIES 3 GEN_UNKNOWN,32.1980821464586,3,13.987428088588096,1,-56.55819491060419,Alfa Romeo,-18.210654057870507
BMW PARTS AND AUTOMOBILIA – GEARBOXES GEN_UNKNOWN,32.06339813564702,1,82.27189929028611,1,156.59132866150875,BMW,50.208501154639094
Ford FOCUS GEN_OTHER,31.955205852140033,2,50.37074995380967,3,57.629245722528665,Ford,18.41554410166964
Ford FOCUS GEN_OTHER,31.955205852140033,2,35.836737375676975,3,12.146789294668235,Ford,3.8815315235369425
Ferrari F40 GEN_UNKNOWN,31.929346094572423,5,37.74647272994443,4,18.218746535372492,Ferrari,5.817126635372006
Toyota TACOMA (N300 2016-2023) GEN_OTHER,31.88925649474438,2,35.61542393210332,1,11.68471092442385,Toyota,3.7261674373589386
Mercedes-Benz W210 E-CLASS GEN_OTHER,31.83047900713313,1,48.48550215800524,9,52.324136080829206,Mercedes-Benz,16.65502315087211
Mercedes-Benz W210 E-CLASS GEN_OTHER,31.83047900713313,1,46.53628365107651,5,46.20038749856026,Mercedes-Benz,14.705804643943381
Audi Q7 GEN_OTHER,31.818541992486736,1,44.36011749105747,6,39.415933959300084,Audi,12.541575498570737
Audi Q7 GEN_OTHER,31.818541992486736,1,35.24789759227967,4,10.777852739458341,Audi,3.4293555997929346
Audi Q7 GEN_OTHER,29.98890335547039,1,44.36011749105747,6,47.921772814562,Audi,14.371214135587081
Audi Q7 GEN_OTHER,29.98890335547039,1,35.24789759227967,4,17.53646732083641,Audi,5.258994236809279
Toyota PICKUP (N50/N60/N70 1984-1988) GEN_OTHER,31.80972914124,1,56.88716462697669,8,78.83574039373015,Toyota,25.077435485736693
Toyota T100 GEN_OTHER,31.777140434052733,1,57.681563950138866,2,81.51905162720894,Toyota,25.904423516086133
Chevrolet CORVETTE C4 CONVERTIBLE GEN_OTHER,31.631172441493163,3,54.08924718800805,21,70.99981762628191,Chevrolet,22.45807474651489
Hummer HUMMER H2 GEN_OTHER,31.546602707908068,2,41.174593358852874,9,30.519896992050025,Hummer,9.627990650944806
Subaru LEGACY GEN_OTHER,31.464521160223892,1,35.97804642535492,2,14.34480837050472,Subaru,4.513525265131026
Subaru LEGACY GEN_OTHER,31.464521160223892,1,30.38777661841468,2,-3.422090984083962,Subaru,-1.0767445418092123
Chevrolet C/K GMT400 GEN_OTHER,31.452046729646636,4,57.19919876450775,1,81.86161064867012,Chevrolet,25.747152034861113
Chevrolet C/K GMT400 GEN_OTHER,31.452046729646636,4,51.46832492194112,20,63.64062206936498,Chevrolet,20.016278192294482
Datsun DATSUN 280ZX GEN_OTHER,31.404691889346715,2,64.3137377165634,6,104.79022033768234,Datsun,32.90904582721668
Plymouth PLYMOUTH ROAD RUNNER GEN_UNKNOWN,31.352441305314585,3,21.62990912068905,2,-31.010446969491525,Plymouth,-9.722532184625535
Jaguar XK8 GEN_OTHER,31.344742170258527,3,38.729750785062315,10,23.560597738178416,Jaguar,7.3850086148037875
Jaguar XK8 GEN_OTHER,31.344742170258527,3,27.053164863276635,3,-13.691538069354284,Jaguar,-4.2915773069818925
Jaguar XK8 GEN_OTHER,29.182491766002414,2,38.729750785062315,10,32.71570877365055,Jaguar,9.5472590190599
Jaguar XK8 GEN_OTHER,29.182491766002414,2,27.053164863276635,3,-7.296590434427686,Jaguar,-2.1293269027257793
"BMW K75, K100, & K1100 GEN_OTHER",31.228727167398,1,44.00270583669983,7,40.904576740602934,BMW,12.773978669301833
BMW Z4 COUPE E86 GEN_OTHER,31.060338470566883,2,42.582472289522485,1,37.095969929220516,BMW,11.522133818955602
Ford FIESTA GEN_OTHER,31.042327268857026,1,20.478256015844803,1,-34.031183169731435,Ford,-10.564071253012223
Dodge RAM 1500 GEN_OTHER,31.02184791587304,1,48.88846154824044,1,57.5936471638285,Dodge,17.866613632367404
Dodge RAM 1500 GEN_OTHER,31.02184791587304,1,45.01423733540749,3,45.10495137968531,Dodge,13.992389419534454
"Suzuki SUZUKI GSX-R 600, 750, 1000, & 1100 GEN_OTHER",30.954116796678786,1,39.890820899515276,2,28.87080953249925,Suzuki,8.93670410283649
"Suzuki SUZUKI GSX-R 600, 750, 1000, & 1100 GEN_OTHER",30.954116796678786,1,10.570445598097237,1,-65.85124470670928,Suzuki,-20.38367119858155
Chevrolet CAPRICE GEN_OTHER,30.843485316979823,1,88.43364640536812,3,186.7174234576013,Chevrolet,57.5901610883883
Chevrolet CAPRICE GEN_OTHER,30.843485316979823,1,59.57269297473336,2,93.14514025409979,Chevrolet,28.729207657753534
Chevrolet CAPRICE GEN_OTHER,30.843485316979823,1,23.756841304865784,2,-22.976145332747887,Chevrolet,-7.086644012114039
Jaguar XJS GEN_OTHER,30.64036191432282,3,41.1438390418133,25,34.279872923369865,Jaguar,10.50347712749048
Tesla S GEN_OTHER,30.63947931873112,1,52.496195192959206,3,71.33514132815637,Tesla,21.856715874228087
Tesla S GEN_OTHER,30.63947931873112,1,52.25082199632602,2,70.53430135930226,Tesla,21.611342677594898
Toyota SUPRA A70 A70,30.591142240255365,2,43.80382718307983,4,43.191211492056304,Toyota,13.212684942824467
Mitsubishi MINICAB GEN_OTHER,30.579059628177575,1,22.390886859469763,1,-26.777058772476725,Mitsubishi,-8.188172768707812
Buick BUICK REGAL T-TYPE & TURBO-T GEN_OTHER,30.40047105874765,1,57.85016230123059,1,90.29363785001075,Buick,27.44969124248294
Ford TRACTOR GEN_UNKNOWN,30.349771221498568,3,62.93109638255327,1,107.35278669242618,Ford,32.58132516105471
Volkswagen VOLKSWAGEN R32 GEN_OTHER,30.298206391081777,1,49.78572504211201,6,64.31905043978561,Volkswagen,19.487518651030236
Lotus OTHER SEVEN REPLICAS GEN_UNKNOWN,30.068914804685075,2,61.42271857761867,3,104.27314712417994,Lotus,31.353803772933592
Mercedes-Benz W203 C-CLASS W203,30.02234327899066,1,39.76200928744484,11,32.44139179259169,Mercedes-Benz,9.73966600845418
Mini MINI MOKE CLASSIC GEN_OTHER,29.98396729216294,1,43.278190958310375,3,44.3377740397356,Mini,13.294223666147435
Chrysler CHRYSLER 300 GEN_OTHER,29.941743947057578,1,40.21416334008703,2,34.308019637042364,Chrysler,10.272419393029455
Chrysler CHRYSLER 300 GEN_OTHER,29.941743947057578,1,33.838105821674255,2,13.013142726442886,Chrysler,3.8963618746166766
Bentley AZURE GEN_OTHER,29.85058425915279,1,69.20314880887169,4,131.83180673474627,Bentley,39.3525645497189
GMC GMC SIERRA (GMT800 1999-2007) GEN_OTHER,29.762096174042785,1,62.02083745699764,1,108.38867361462778,GMC,32.25874128295486
GMC GMC SIERRA (GMT800 1999-2007) GEN_OTHER,29.762096174042785,1,43.45857046098897,9,46.01985762982535,GMC,13.696474286946188
Datsun DATSUN ROADSTER GEN_OTHER,29.74922821097864,1,43.52793627434392,5,46.31618664406358,Datsun,13.778708063365283
Datsun DATSUN ROADSTER GEN_OTHER,29.74922821097864,1,29.25752773069658,1,-1.6528176018381626,Datsun,-0.49170048028205926
Mini MINI R52 COOPER CONVERTIBLE GEN_OTHER,29.164271624380618,2,31.8386926365708,6,9.170196487795817,Mini,2.6744210121901837
"BMW R1100, R1150, R1200, & R1250 GEN_OTHER",29.084383542875468,2,38.01063488127266,9,30.69087342091447,BMW,8.92625133839719
"BMW R1100, R1150, R1200, & R1250 GEN_OTHER",29.084383542875468,2,36.3539274680301,1,24.994663938598023,BMW,7.2695439251546325
"BMW R1100, R1150, R1200, & R1250 GEN_OTHER",29.084383542875468,2,27.561591911095242,2,-5.2357706998856095,BMW,-1.5227916317802261
Datsun DATSUN ROADSTER GEN_UNKNOWN,29.066298671616153,1,26.651578870876452,2,-8.30762742797288,Datsun,-2.4147198007397
Mercedes-Benz M-CLASS & GLE-CLASS W211,28.886488624802727,1,40.83990435727088,3,41.380646459759134,Mercedes-Benz,11.953415732468155
Audi A5 GEN_OTHER,28.774949490260855,1,24.411824868047344,3,-15.16292712760539,Audi,-4.363124622213512
Chrysler CHRYSLER CONQUEST & MITSUBISHI STARION GEN_OTHER,28.740674971177608,1,60.225569506139045,4,109.54820847643923,Chrysler,31.484894534961438
Tesla ROADSTER GEN_OTHER,28.694087375094036,1,74.34597015486719,3,159.0985703186998,Tesla,45.65188277977315
Studebaker STUDEBAKER PICKUP GEN_OTHER,28.6212944073821,1,20.205258416830166,2,-29.40480563444133,Studebaker,-8.416035990551933
Maserati QUATTROPORTE GEN_OTHER,28.547226144715736,1,47.87015613104751,6,67.68759209170507,Maserati,19.322929986331772
Maserati QUATTROPORTE GEN_OTHER,28.547226144715736,1,28.67037860168141,1,0.43139903099996885,Maserati,0.12315245696567345
Maserati QUATTROPORTE GEN_OTHER,28.547226144715736,1,26.527529756208732,1,-7.074930426754832,Maserati,-2.019696388507004
Maserati QUATTROPORTE GEN_OTHER,22.97360850421724,2,47.87015613104751,6,108.37020933067627,Maserati,24.89654762683027
Maserati QUATTROPORTE GEN_OTHER,22.97360850421724,2,28.67037860168141,1,24.79701913793134,Maserati,5.696770097464171
Maserati QUATTROPORTE GEN_OTHER,22.97360850421724,2,26.527529756208732,1,15.469582200545918,Maserati,3.5539212519914933
Toyota TACOMA (N1X0 1995-2005) GEN_OTHER,28.502642053337595,1,63.256529875116264,15,121.93216248775458,Toyota,34.75388782177867
Toyota TACOMA (N1X0 1995-2005) GEN_OTHER,28.502642053337595,1,57.741938033987076,10,102.58451102860349,Toyota,29.23929598064948
Toyota TACOMA (N1X0 1995-2005) GEN_OTHER,22.052916564551467,1,63.256529875116264,15,186.83974607148673,Toyota,41.2036133105648
Toyota TACOMA (N1X0 1995-2005) GEN_OTHER,22.052916564551467,1,57.741938033987076,10,161.8335668435042,Toyota,35.68902146943561
BMW E46 3-SERIES TOURING GEN_OTHER,28.31961357468597,1,66.5509573339191,4,134.99952482899323,BMW,38.23134375923313
Toyota CELICA GEN_OTHER,28.221050492958575,2,71.43465417246256,9,153.1254256119424,Toyota,43.21360367950398
Triumph TRIUMPH TR4 GEN_OTHER,28.21454774622783,1,49.10054068981675,9,74.0256166125551,Triumph,20.885992943588917
Plymouth PLYMOUTH PROWLER GEN_UNKNOWN,28.176900267159443,2,43.80222979855704,1,55.45439485268411,Plymouth,15.6253295313976
Parts and Automobilia PARTS AND AUTOMOBILIA – COMPETITION GO-KARTS GEN_UNKNOWN,28.17521862916898,11,89.82357862078192,1,218.80348402262328,Parts and Automobilia,61.648359991612935
Ducati DUCATI DIAVEL GEN_OTHER,27.940201161774453,1,22.506465786596834,2,-19.447731760112095,Ducati,-5.433735375177619
Lexus LX GEN_OTHER,27.93724276978399,1,46.39759730873557,1,66.07794008547508,Lexus,18.46035453895158
Lexus LX GEN_OTHER,27.93724276978399,1,15.066279659303548,1,-46.070985660765544,Lexus,-12.87096311048044
Triumph TRIUMPH STAG GEN_OTHER,27.84968953636428,1,44.00390968827818,3,58.00502777893012,Triumph,16.154220151913897
Mercedes-Benz CLK-CLASS W204,27.735154831119097,1,41.6102121704912,5,50.026969107827604,Mercedes-Benz,13.875057339372106
Dodge CHALLENGER SRT HELLCAT GEN_OTHER,27.672370599124115,1,59.23761339067791,5,114.06772209299949,Dodge,31.565242791553793
"Packard PACKARD SIX, ONE-TEN, & 115 GEN_OTHER",27.66538614571688,1,36.30368871106731,2,31.224225535300548,Packard,8.638302565350429
Subaru IMPREZA WRX GEN_OTHER,27.623672015654073,1,37.69434665554953,3,36.456683362691614,Subaru,10.070674639895458
Subaru IMPREZA WRX GEN_OTHER,27.623672015654073,1,37.4335992714511,1,35.512756052989026,Subaru,9.809927255797028
Chevrolet CORVETTE C4 COUPE GEN_OTHER,27.488975558278945,3,49.029444800154316,22,78.3603928644331,Chevrolet,21.54046924187537
Parts and Automobilia PARTS AND AUTOMOBILIA – KIDDIE RIDES GEN_UNKNOWN,27.388933142883225,4,27.514465737809186,4,0.4583332774266136,Parts and Automobilia,0.1255325949259607
Alfa Romeo 105/115 SPIDER SERIES 1 GEN_OTHER,27.250136474418152,2,33.59876211552089,2,23.29759209486049,Alfa Romeo,6.348625641102739
Nissan Z31 300ZX GEN_OTHER,27.027288184859913,1,53.985598375495094,11,99.7447838874809,Nissan,26.95831019063518
Chevrolet BLAZER 1995-2004 GEN_OTHER,26.773869191326824,1,17.579754106218736,1,-34.33988199242583,Chevrolet,-9.194115085108088
Ford F-SERIES 1953-1956 GEN_OTHER,26.75471707495731,1,42.66210286460349,16,59.45637827183625,Ford,15.907385789646181
Ford RANGER 1993-1997 GEN_OTHER,26.547050873219522,1,33.5052551866398,1,26.210837304115262,Ford,6.9582043134202785
Ford BRONCO 4TH-5TH GENERATIONS 1987-1996 GEN_OTHER,26.51873849715193,3,53.984072645014194,15,103.56953499432862,Ford,27.465334147862265
"Honda CUSTOM: CB650C, CB750C, CB900C, & CB1000C GEN_OTHER",26.51404721492401,1,14.162559818865896,1,-46.58469261948741,Honda,-12.351487396058113
Toyota PICKUP (N80/90/100/110 1989-1997) GEN_OTHER,26.503931459009426,2,56.785538787356934,12,114.2532660680193,Toyota,30.28160732834751
Jeep JEEP WRANGLER YJ GEN_OTHER,26.497140829588826,2,37.64727326622101,7,42.08051166102064,Jeep,11.150132436632187
Land Rover SERIES 88 GEN_OTHER,26.437749954237656,1,51.01870598888603,7,92.97673242691495,Land Rover,24.580956034648377
Land Rover SERIES 88 GEN_OTHER,26.437749954237656,1,39.712206153822606,5,50.210234314804886,Land Rover,13.27445619958495
Chrysler CHRYSLER CROSSFIRE GEN_OTHER,26.40483617872011,3,45.41767978835731,7,72.00515648326507,Chrysler,19.0128436096372
Ford F-SERIES 1987-1991 GEN_OTHER,26.098963726531185,3,65.043671313975,10,149.2193636326417,Ford,38.944707587443816
Jeep JEEP CJ-5 GEN_OTHER,25.917014502621388,1,46.24218213998965,16,78.42403157706481,Jeep,20.325167637368263
Jeep JEEP CJ-5 GEN_OTHER,25.917014502621388,1,28.30306883392994,2,9.206516943019093,Jeep,2.3860543313085536
Mazda BONGO GEN_OTHER,25.852914104824713,1,34.22625883055063,1,32.38839804199584,Mazda,8.373344725725914
